# Simplified BRI country polygons for offline thematic rendering.
# Format: COUNTRY<TAB>CAMEO_CODE<TAB>centerLon<TAB>centerLat<TAB>lon,lat lon,lat ...
COUNTRY	FJI	178.0650	-17.7134	175.9050,-13.7134 179.8000,-15.6334 179.8000,-18.6734 181.4250,-21.7134 175.9050,-21.7134 172.0650,-19.3134 172.0650,-15.9534 175.9050,-13.7134
COUNTRY	GAB	11.6094	-0.8037	9.8094,3.1963 16.6094,1.2763 16.6094,-1.7637 14.4094,-4.8037 9.8094,-4.8037 6.6094,-2.4037 6.6094,0.9563 9.8094,3.1963
COUNTRY	GMB	-15.3101	13.4432	-17.1101,17.4432 -10.3101,15.5232 -10.3101,12.4832 -12.5101,9.4432 -17.1101,9.4432 -20.3101,11.8432 -20.3101,15.2032 -17.1101,17.4432
COUNTRY	GEO	43.3569	42.3154	42.3489,44.7154 46.1569,43.5634 46.1569,41.7394 44.9249,39.9154 42.3489,39.9154 40.5569,41.3554 40.5569,43.3714 42.3489,44.7154
COUNTRY	GHA	-1.0232	7.9465	-2.8232,11.9465 3.9768,10.0265 3.9768,6.9865 1.7768,3.9465 -2.8232,3.9465 -6.0232,6.3465 -6.0232,9.7065 -2.8232,11.9465
COUNTRY	GIN	-9.6966	9.9456	-11.4966,13.9456 -4.6966,12.0256 -4.6966,8.9856 -6.8966,5.9456 -11.4966,5.9456 -14.6966,8.3456 -14.6966,11.7056 -11.4966,13.9456
COUNTRY	GNB	-15.1804	11.8037	-16.9804,15.8037 -10.1804,13.8837 -10.1804,10.8437 -12.3804,7.8037 -16.9804,7.8037 -20.1804,10.2037 -20.1804,13.5637 -16.9804,15.8037
COUNTRY	GUY	-58.9302	4.8604	-60.9102,9.3604 -53.4302,7.2004 -53.4302,3.7804 -55.8502,0.3604 -60.9102,0.3604 -64.4302,3.0604 -64.4302,6.8404 -60.9102,9.3604
COUNTRY	IRQ	43.6793	33.2232	41.8793,36.7232 48.6793,35.0432 48.6793,32.3832 46.4793,29.7232 41.8793,29.7232 38.6793,31.8232 38.6793,34.7632 41.8793,36.7232
COUNTRY	ITA	12.5674	41.8719	11.1274,46.8719 16.5674,44.4719 16.5674,40.6719 14.8074,36.8719 11.1274,36.8719 8.5674,39.8719 8.5674,44.0719 11.1274,46.8719
COUNTRY	JAM	-77.2975	18.1096	-79.2775,22.6096 -71.7975,20.4496 -71.7975,17.0296 -74.2175,13.6096 -79.2775,13.6096 -82.7975,16.3096 -82.7975,20.0896 -79.2775,22.6096
COUNTRY	JOR	36.2384	30.5852	35.2304,32.9852 39.0384,31.8332 39.0384,30.0092 37.8064,28.1852 35.2304,28.1852 33.4384,29.6252 33.4384,31.6412 35.2304,32.9852
COUNTRY	KWT	47.4818	29.3117	46.4738,31.7117 50.2818,30.5597 50.2818,28.7357 49.0498,26.9117 46.4738,26.9117 44.6818,28.3517 44.6818,30.3677 46.4738,31.7117
COUNTRY	LVA	24.6032	56.8796	23.3612,59.3796 28.0532,58.1796 28.0532,56.2796 26.5352,54.3796 23.3612,54.3796 21.1532,55.8796 21.1532,57.9796 23.3612,59.3796
COUNTRY	LBN	35.8623	33.8547	34.8543,36.2547 38.6623,35.1027 38.6623,33.2787 37.4303,31.4547 34.8543,31.4547 33.0623,32.8947 33.0623,34.9107 34.8543,36.2547
COUNTRY	LSO	28.2336	-29.6100	26.4336,-25.6100 33.2336,-27.5300 33.2336,-30.5700 31.0336,-33.6100 26.4336,-33.6100 23.2336,-31.2100 23.2336,-27.8500 26.4336,-25.6100
COUNTRY	LBR	-9.4295	6.4281	-11.2295,10.4281 -4.4295,8.5081 -4.4295,5.4681 -6.6295,2.4281 -11.2295,2.4281 -14.4295,4.8281 -14.4295,8.1881 -11.2295,10.4281
COUNTRY	LBY	17.2283	26.3351	15.4283,30.3351 22.2283,28.4151 22.2283,25.3751 20.0283,22.3351 15.4283,22.3351 12.2283,24.7351 12.2283,28.0951 15.4283,30.3351
COUNTRY	LTU	23.8813	55.1694	22.6393,57.6694 27.3313,56.4694 27.3313,54.5694 25.8133,52.6694 22.6393,52.6694 20.4313,54.1694 20.4313,56.2694 22.6393,57.6694
COUNTRY	LUX	6.1296	49.8153	5.1216,52.2153 8.9296,51.0633 8.9296,49.2393 7.6976,47.4153 5.1216,47.4153 3.3296,48.8553 3.3296,50.8713 5.1216,52.2153
COUNTRY	MDG	46.8691	-18.7669	45.0691,-14.7669 51.8691,-16.6869 51.8691,-19.7269 49.6691,-22.7669 45.0691,-22.7669 41.8691,-20.3669 41.8691,-17.0069 45.0691,-14.7669
COUNTRY	MWI	34.3015	-13.2543	32.5015,-9.2543 39.3015,-11.1743 39.3015,-14.2143 37.1015,-17.2543 32.5015,-17.2543 29.3015,-14.8543 29.3015,-11.4943 32.5015,-9.2543
COUNTRY	MDV	73.2207	3.2028	71.4207,7.2028 78.2207,5.2828 78.2207,2.2428 76.0207,-0.7972 71.4207,-0.7972 68.2207,1.6028 68.2207,4.9628 71.4207,7.2028
COUNTRY	MLI	-3.9962	17.5707	-5.7962,21.5707 1.0038,19.6507 1.0038,16.6107 -1.1962,13.5707 -5.7962,13.5707 -8.9962,15.9707 -8.9962,19.3307 -5.7962,21.5707
COUNTRY	MLT	14.3754	35.9375	13.3674,38.3375 17.1754,37.1855 17.1754,35.3615 15.9434,33.5375 13.3674,33.5375 11.5754,34.9775 11.5754,36.9935 13.3674,38.3375
COUNTRY	MRT	-10.9408	21.0079	-12.7408,25.0079 -5.9408,23.0879 -5.9408,20.0479 -8.1408,17.0079 -12.7408,17.0079 -15.9408,19.4079 -15.9408,22.7679 -12.7408,25.0079
COUNTRY	MUS	57.5522	-20.3484	55.7522,-16.3484 62.5522,-18.2684 62.5522,-21.3084 60.3522,-24.3484 55.7522,-24.3484 52.5522,-21.9484 52.5522,-18.5884 55.7522,-16.3484
COUNTRY	MDA	28.3699	47.4116	27.3619,49.8116 31.1699,48.6596 31.1699,46.8356 29.9379,45.0116 27.3619,45.0116 25.5699,46.4516 25.5699,48.4676 27.3619,49.8116
COUNTRY	MNG	103.8467	46.8625	98.4467,53.8625 118.8467,50.5025 118.8467,45.1825 112.2467,39.8625 98.4467,39.8625 88.8467,44.0625 88.8467,49.9425 98.4467,53.8625
COUNTRY	MNE	19.3744	42.7087	18.3664,45.1087 22.1744,43.9567 22.1744,42.1327 20.9424,40.3087 18.3664,40.3087 16.5744,41.7487 16.5744,43.7647 18.3664,45.1087
COUNTRY	MAR	-7.0926	31.7917	-8.8926,35.7917 -2.0926,33.8717 -2.0926,30.8317 -4.2926,27.7917 -8.8926,27.7917 -12.0926,30.1917 -12.0926,33.5517 -8.8926,35.7917
COUNTRY	MOZ	35.5296	-18.6657	33.7296,-14.6657 40.5296,-16.5857 40.5296,-19.6257 38.3296,-22.6657 33.7296,-22.6657 30.5296,-20.2657 30.5296,-16.9057 33.7296,-14.6657
COUNTRY	NAM	18.4904	-22.9576	16.6904,-18.9576 23.4904,-20.8776 23.4904,-23.9176 21.2904,-26.9576 16.6904,-26.9576 13.4904,-24.5576 13.4904,-21.1976 16.6904,-18.9576
COUNTRY	NGA	8.6753	9.0820	6.5153,14.0820 14.6753,11.6820 14.6753,7.8820 12.0353,4.0820 6.5153,4.0820 2.6753,7.0820 2.6753,11.2820 6.5153,14.0820
COUNTRY	MKD	21.7453	41.6086	20.7373,44.0086 24.5453,42.8566 24.5453,41.0326 23.3133,39.2086 20.7373,39.2086 18.9453,40.6486 18.9453,42.6646 20.7373,44.0086
COUNTRY	OMN	55.9754	21.4735	54.1754,24.9735 60.9754,23.2935 60.9754,20.6335 58.7754,17.9735 54.1754,17.9735 50.9754,20.0735 50.9754,23.0135 54.1754,24.9735
COUNTRY	PSE	35.2332	31.9522	33.4332,35.4522 40.2332,33.7722 40.2332,31.1122 38.0332,28.4522 33.4332,28.4522 30.2332,30.5522 30.2332,33.4922 33.4332,35.4522
COUNTRY	PAN	-80.7821	8.5380	-82.7621,13.0380 -75.2821,10.8780 -75.2821,7.4580 -77.7021,4.0380 -82.7621,4.0380 -86.2821,6.7380 -86.2821,10.5180 -82.7621,13.0380
COUNTRY	PNG	143.9555	-6.3150	141.7955,-2.3150 149.9555,-4.2350 149.9555,-7.2750 147.3155,-10.3150 141.7955,-10.3150 137.9555,-7.9150 137.9555,-4.5550 141.7955,-2.3150
COUNTRY	PER	-75.0152	-9.1900	-77.1752,-1.1900 -69.0152,-5.0300 -69.0152,-11.1100 -71.6552,-17.1900 -77.1752,-17.1900 -81.0152,-12.3900 -81.0152,-5.6700 -77.1752,-1.1900
COUNTRY	PRT	-8.2245	39.3999	-9.3045,41.8999 -5.2245,40.6999 -5.2245,38.7999 -6.5445,36.8999 -9.3045,36.8999 -11.2245,38.3999 -11.2245,40.4999 -9.3045,41.8999
COUNTRY	QAT	51.1839	25.3548	50.1759,27.7548 53.9839,26.6028 53.9839,24.7788 52.7519,22.9548 50.1759,22.9548 48.3839,24.3948 48.3839,26.4108 50.1759,27.7548
COUNTRY	ROU	24.9668	45.9432	23.1668,49.4432 29.9668,47.7632 29.9668,45.1032 27.7668,42.4432 23.1668,42.4432 19.9668,44.5432 19.9668,47.4832 23.1668,49.4432
COUNTRY	RWA	29.8739	-1.9403	28.0739,2.0597 34.8739,0.1397 34.8739,-2.9003 32.6739,-5.9403 28.0739,-5.9403 24.8739,-3.5403 24.8739,-0.1803 28.0739,2.0597
COUNTRY	SEN	-14.4524	14.4974	-16.2524,18.4974 -9.4524,16.5774 -9.4524,13.5374 -11.6524,10.4974 -16.2524,10.4974 -19.4524,12.8974 -19.4524,16.2574 -16.2524,18.4974
COUNTRY	SYC	55.4920	-4.6796	53.6920,-0.6796 60.4920,-2.5996 60.4920,-5.6396 58.2920,-8.6796 53.6920,-8.6796 50.4920,-6.2796 50.4920,-2.9196 53.6920,-0.6796
COUNTRY	SLE	-11.7799	8.4606	-13.5799,12.4606 -6.7799,10.5406 -6.7799,7.5006 -8.9799,4.4606 -13.5799,4.4606 -16.7799,6.8606 -16.7799,10.2206 -13.5799,12.4606
COUNTRY	SVK	19.6990	48.6690	18.6190,51.1690 22.6990,49.9690 22.6990,48.0690 21.3790,46.1690 18.6190,46.1690 16.6990,47.6690 16.6990,49.7690 18.6190,51.1690
COUNTRY	SVN	14.9955	46.1512	13.9875,48.5512 17.7955,47.3992 17.7955,45.5752 16.5635,43.7512 13.9875,43.7512 12.1955,45.1912 12.1955,47.2072 13.9875,48.5512
COUNTRY	SOM	46.1996	5.1521	44.3996,9.1521 51.1996,7.2321 51.1996,4.1921 48.9996,1.1521 44.3996,1.1521 41.1996,3.5521 41.1996,6.9121 44.3996,9.1521
COUNTRY	SSD	31.3070	6.8770	29.5070,10.8770 36.3070,8.9570 36.3070,5.9170 34.1070,2.8770 29.5070,2.8770 26.3070,5.2770 26.3070,8.6370 29.5070,10.8770
COUNTRY	ESP	-3.7492	40.4637	-5.7292,44.4637 1.7508,42.5437 1.7508,39.5037 -0.6692,36.4637 -5.7292,36.4637 -9.2492,38.8637 -9.2492,42.2237 -5.7292,44.4637
COUNTRY	SDN	30.2176	12.8628	27.3376,18.8628 38.2176,15.9828 38.2176,11.4228 34.6976,6.8628 27.3376,6.8628 22.2176,10.4628 22.2176,15.5028 27.3376,18.8628
COUNTRY	SUR	-56.0278	3.9193	-58.0078,8.4193 -50.5278,6.2593 -50.5278,2.8393 -52.9478,-0.5807 -58.0078,-0.5807 -61.5278,2.1193 -61.5278,5.8993 -58.0078,8.4193
COUNTRY	TZA	34.8888	-6.3690	33.0888,-2.3690 39.8888,-4.2890 39.8888,-7.3290 37.6888,-10.3690 33.0888,-10.3690 29.8888,-7.9690 29.8888,-4.6090 33.0888,-2.3690
